product,height,width,depth,faulty
1,88.7236246644125,267.2775270515783,113.64075313886688,0
1,101.16413232081425,240.934421695031,52.32041040078043,0
5,112.03851658767503,344.45860529444616,203.6348627346447,0
1,128.36476979480395,385.42439849810035,94.82858109484373,0
17,114.476350651837,372.3761455141506,314.28156694687925,0
17,122.44699864858637,238.2541510502167,260.2300319399465,0
1,110.48430704086108,290.42484368138906,118.56394455097816,0
17,99.80339939309818,249.4848833357226,302.8247579859413,0
5,115.68900907073699,211.39774920035873,216.1508164283315,0
17,110.6588499650122,276.2542462896652,280.8410073299667,0
17,94.43343354538287,181.38254419734898,306.7511323381558,0
17,90.2760456539874,128.90941388177362,297.7872152148942,1
5,65.17630845023848,190.69505494477667,185.50571641704846,0
17,146.25726288327718,275.5845523827782,309.7982818024364,0
17,86.37739784959813,205.71806530310616,322.73342352535406,0
17,86.82384394897645,180.9216669840937,303.41090247434215,0
17,107.30631648153258,262.6020254682385,336.63613201427853,0
5,112.33411822225116,285.0267612981409,192.33182083022754,0
17,50.415053422648064,348.93775840428003,302.2647288954303,0
5,124.84284165647122,218.9306913989343,198.81080692228568,0
1,78.59538909181362,285.4258323627588,99.5025275330995,0
1,76.07682023136474,263.5641788906614,117.95699116725916,0
17,82.20495780773598,256.46441489167154,275.2656270812603,0
17,118.7765406167298,290.09397305584673,272.35782313414245,0
1,80.86976328996221,216.26649372232237,107.1886549424964,0
1,106.0730209728131,256.9374198579211,128.40835868714325,0
5,103.3189711419384,195.97725931474145,211.27294582226034,0
1,122.28273675676616,190.29561791640558,134.53818302983206,0
17,74.73115088413942,314.331957951825,290.35078850495125,0
1,114.65466420900319,181.4721378732173,74.12973589027303,0
5,107.67580614509559,321.2627272273952,213.76780381446216,0
5,118.01406645906611,245.96939430136896,185.8596339075913,0
5,118.80737791893137,213.27840297063577,181.28501074319473,0
5,135.9293662314839,245.97965697945108,224.88685197781328,0
17,94.03693162456923,241.7393912101625,291.25438793411115,0
1,109.25537726365582,258.0063136688893,86.4557590675567,0
17,91.32098427101856,235.10596066787147,344.9785386873077,0
5,112.00476685723409,281.4051131889021,210.01561878022895,0
1,103.12666621955123,294.5716133826136,86.64811751590045,0
17,108.75566032596718,334.0141106052252,283.8583682724623,0
1,86.72076244714604,234.82704493796544,107.73219786636686,1
17,122.19525137202496,268.91847377825525,270.63215500893864,0
17,110.27273053053369,233.75739450506333,274.7335717039789,0
17,96.0355857255546,210.0488660902216,281.7066898816308,0
1,100.68326078441108,293.76150066667213,94.29137882796492,0
17,114.88559213396704,235.87022264103368,299.21456590037053,0
5,119.17020345878794,185.38385148139108,207.39677215909913,0
5,135.24996196290704,339.08411434371436,226.28576877065802,1
17,70.83306531695482,313.09457098792547,318.38974049775476,0
17,86.73118343658476,289.19926871342886,330.8090617720991,1
17,128.40942657944194,218.54644252274898,290.72936075086176,0
5,86.63004436615586,307.5555646639687,204.64703261359946,0
5,169.09689967078327,122.53998293988005,202.54244060794474,0
17,101.93380071418859,219.99961605046283,326.06103619784625,0
17,104.82453643470973,277.0093471723347,313.75728970956976,0
17,110.60314447818277,281.8443310002707,300.17281775997367,0
5,107.72282659173895,195.11037188971682,198.24730791817436,0
1,104.32046444145415,323.76250190142,95.71356452815638,0
1,100.59975561461623,258.8436857441379,107.99025072257747,1
1,53.42123089184056,247.95332808919363,97.63295783307848,0
17,0.0,0.0,288.96485722784143,1
17,109.52135209626522,264.37958917756436,289.920895324212,0
17,115.83074250707202,339.38980253405424,280.5623651720222,0
17,0.0,0.0,334.74444501689686,1
17,125.30642552786995,266.79449342209205,290.6055677337202,0
1,132.29915393119387,239.13185351179942,108.97448326090384,0
1,136.11123509044566,194.2969167047999,107.48775496059538,0
17,105.99794285186456,331.38540263358914,287.65509705478075,0
1,100.56813113106617,272.91535819465287,100.7350415179382,0
17,0.0,0.0,306.4264498925755,1
1,115.9194842673215,220.14719049176298,103.36528811905475,0
17,89.23880821542139,212.66541391696916,309.102013160679,0
1,86.81220989253637,256.09491708939805,104.3171393938297,0
1,104.15591920873496,261.3510874160702,83.73338379980964,0
1,105.64286320761835,316.82200034115533,124.62032067312765,0
5,77.3551768623577,178.65023867853398,234.86542969854528,0
17,134.90262729300008,165.11089357578945,277.8354364649545,0
1,104.22683397637357,205.94427575331918,95.1985778137698,0
17,100.08058210906864,229.84128382967475,308.513808916879,0
5,63.909291189020216,286.06676206249796,160.81087727747564,0
17,110.06418674697439,328.73095882775306,303.73198744468795,0
5,134.19877620110927,144.98285162910753,180.82133152202582,0
5,94.60325848228769,292.92686105223163,218.08522252728665,0
17,0.0,0.0,300.9999261772615,1
1,82.96661511435371,244.29594176246204,119.46982644370155,0
17,124.48222589326751,221.07996082178713,304.1162908767795,0
5,122.18748756116501,231.15890287494926,198.80886032965122,0
17,91.99485299238368,198.42473896964745,304.5883504623929,0
17,91.00726663516046,319.6857055050855,318.39107958210934,0
5,106.79878211303888,246.18380622020914,239.56390817011584,0
17,106.83009493965821,256.5821143928638,283.9391949256858,0
5,98.93384540955434,164.26397135911856,218.56165961023885,0
1,112.72305248247571,265.2224357044588,83.8493850080902,0
1,82.1485854508928,228.78918032181087,127.58077178320657,0
17,113.0160946035528,188.9146327034345,303.49438923940545,0
17,0.0,0.0,324.8171892234179,1
1,119.44905547641952,285.8644155609191,86.64445432989905,0
5,121.73315244596243,222.99799931682384,220.9695682958303,0
17,139.22178482123687,193.07314767393655,275.00035781134824,0
17,127.24033060617171,251.31703135826135,307.84395439410304,0
17,116.28077806537452,292.5382625311504,314.8221520839307,0
1,79.10773296051677,224.59029272646958,88.28302071188158,0
1,75.19569414731596,212.55447713484048,105.30090208977317,0
17,125.51353805046611,235.55325449346356,307.74567363613556,0
5,72.44308496919083,295.9124568786092,207.09577757940036,0
17,81.50913259679291,317.5380036686154,299.27037073939664,0
1,128.19322347915676,268.5371426885141,95.31965407660547,0
17,118.87887344643147,163.19094299655973,292.90073935163286,0
5,94.54355520122259,288.8423659432413,168.60540272324076,0
5,0.0,0.0,211.2902069645558,1
5,79.04544327280284,327.3414097143588,227.56467451211165,0
1,102.09719590562032,276.9624004954859,116.0894428298718,0
5,44.2532071684042,178.33812858379386,194.29652793184758,0
17,112.89612568834742,291.96061381828946,295.3454369850309,0
17,107.15233312166424,223.5508902356551,293.204253181617,0
1,88.79985239949129,241.36532685475547,75.63765031968857,0
17,83.7467696441113,175.2755811256385,321.2826915921726,0
5,0.0,0.0,212.02026105395026,1
17,103.64272467820969,274.72400810120655,303.7242697639747,0
1,69.18356723061926,334.94592840210373,110.38117144476846,0
5,80.37905325640969,282.4038003706733,185.77408874596682,0
17,0.0,0.0,316.02579746658193,1
17,84.81075331208505,186.99823164402702,311.8422182236738,0
1,47.728870482376884,258.49011827454734,94.48321847883773,0
1,124.01318403193756,296.790653589247,99.88267539909863,0
5,130.0204200241321,303.07062607348166,202.15418509019497,0
5,123.00538076401318,227.88110592189466,196.9293173079676,0
17,112.19966847559773,185.98191397300866,314.441793629012,0
17,100.13036410052295,247.03732427852333,276.318040027532,0
17,62.447161291579086,360.1447646365183,296.86678534401983,0
1,70.42134264759275,306.1615754639343,141.43702990683948,0
5,111.63794851939286,228.05683165012636,214.06154119975923,1
5,99.4930707759827,231.297049302299,184.02553087320615,0
17,132.12081274975773,226.7033071157464,322.00887662653565,0
5,94.35781609999279,274.3885244822853,194.74272995584383,0
1,0.0,0.0,94.1249620140594,1
5,109.98606601997938,268.85789243961443,186.57673956472084,1
5,82.84898377332595,219.12789090022386,197.46030437642978,0
17,76.24549123734226,222.0997444736855,251.17442115735165,0
5,105.3588774467833,273.45175582846656,224.1470392837107,0
17,104.78947530573178,204.41708578064342,316.2661443480667,0
5,0.0,0.0,192.15030289266946,1
5,107.80398055189488,274.98846902314506,199.31172314262056,0
17,87.21068358043817,348.1456787129034,317.08291297091256,0
5,98.64788846181222,252.4262516771397,188.11764676814676,0
5,116.14821071929704,276.3630177077423,183.20260768506247,0
17,122.09824387001927,253.66779710910103,260.67855505613943,0
1,115.73544838295454,222.39524406770354,109.89098759166717,0
17,116.59461242293925,253.795442351924,336.83672717452026,0
5,83.37039243174837,341.9079502316714,200.13682343387373,0
1,105.95949523533554,331.86759490167424,129.28917616961678,0
17,88.38379929597255,379.87585400870285,301.651827038568,0
5,115.06420936081443,201.99990686269854,202.83542694432495,0
17,79.88229590819184,166.41359058301936,325.1754380451798,0
5,85.18808855876269,245.458596507809,212.6872276174738,0
1,129.61708986003305,277.6972907701882,129.61837913238966,0
17,86.8652587328512,323.0032546657725,286.9243555144761,0
17,112.65287714083335,311.8331265328123,287.26616308376805,0
1,89.79690339067575,188.92109779735324,127.79662766707412,0
5,110.01735991667854,260.7778171657614,173.1286139424862,0
17,90.57576100855226,339.20079905294165,290.8275529884757,0
1,82.5818221891171,255.71620376860616,98.41217435193838,0
17,0.0,0.0,319.2403894946812,1
17,110.19515330598477,297.1500499410455,295.10657020187864,0
17,112.74471096950721,281.3843203036612,312.4384879726965,0
5,132.17867462856975,265.59121673763957,180.37435357637935,0
17,104.8851250906731,270.79960513799483,307.29384690528633,0
17,146.902771955952,265.68194175052093,306.18684257426617,0
1,0.0,0.0,114.03546113904159,1
17,91.5544002220416,240.54593971334972,319.58803539071147,0
5,99.00407254436936,236.19516678238796,240.52714973000693,0
1,91.43638676236492,274.45590957775113,68.06427943118854,0
17,73.75739470318932,245.7441717548066,260.59704427328364,0
17,81.46348750154168,351.65972804851225,309.99413342986657,0
17,107.48020917065641,253.3590743960155,324.8186682373044,0
5,76.48468149469046,260.1116023358275,188.0338246011846,0
5,121.76366795445578,281.8788582342116,186.3892144537027,0
1,104.68160635023017,276.68237422194983,98.94706032607536,0
17,89.62623119378561,304.28629844852964,304.3447573594417,0
1,81.81567134027893,327.7534152309108,89.55893845687744,0
17,94.40049563794011,371.8610892849482,277.4543001386098,0
17,67.99619595944515,226.84774817159743,271.4473578482869,0
1,82.13918343368981,267.8137884547929,82.04943754377261,0
1,105.99563672582373,224.314739388516,97.13146447874166,0
5,101.98052565871522,189.49442202148055,203.4071041987951,0
1,125.8198084751555,270.21270288716124,79.90000487278655,0
1,93.59736667747462,250.1006764095514,57.30810131588481,0
1,104.7069499272907,187.35815844918812,106.59819484408163,0
1,120.70679134194148,267.5610722512721,83.58732363853369,0
5,100.67320293802622,202.5497128037626,218.07860917201336,0
17,101.91291684642493,243.10028534315663,329.5688790602851,0
1,97.95737550987442,287.15513285279627,111.76540895204091,0
1,73.18174364511043,252.90698139168273,104.46603484367655,0
17,102.53499527227999,256.4590642306568,328.45337422047464,1
5,87.64065889636298,201.04452134114712,216.3068186963068,0
17,0.0,0.0,317.8538413679447,1
5,81.67052287894292,263.16717605056647,218.89825934888665,0
5,102.9817735688323,228.7773056794484,141.01825965033143,0
1,76.22159137559422,208.16784920127589,106.9287023796855,0
5,143.42517644801467,211.8590275633067,203.14465234441704,0
17,96.56683275899407,283.117927274286,271.44843757644804,0
5,0.0,0.0,183.93362549602108,1
5,74.40160553682287,241.10063518237837,221.1593324460378,0
17,126.93190053016119,296.1071983004931,317.48602357438597,0
5,120.85948995187854,293.28088396327155,195.63742981191348,0
1,50.026946889844226,227.64682596119545,82.14285119201439,0
1,94.10358869017963,206.41961450251392,111.8237626783559,0
1,75.92036812901807,220.7471816693212,80.90800184902407,1
1,86.46267741402795,241.84134283780034,93.55082597087168,0
5,90.78568474602527,194.02547067633847,210.5286158096094,0
1,73.48929864495602,267.0169726065202,97.28426300436612,0
1,97.06592932205048,262.1289051223119,77.72297512814714,0
5,86.28943603995558,264.1993444155312,256.8582922626346,0
17,117.95929515744726,286.00911614644554,263.18868136694704,0
1,132.09413746337546,213.234180850831,113.89150561284032,0
17,148.96039652533975,189.05971470897117,292.5713357941826,0
1,115.90421488994691,199.26118027868858,123.45596438341619,0
17,101.18947472565785,259.5001916723714,300.0135312895283,0
5,67.94826116574404,201.0976262871464,182.95825774064917,0
1,0.0,0.0,99.10669813608756,1
5,104.04681806151878,259.8435070835219,212.9737275638155,0
17,153.46915376624386,280.16273292980236,304.821393986636,1
5,0.0,0.0,208.2741618441262,1
1,76.41418852153969,202.84396705061903,68.95384505063205,0
17,105.34296663386915,243.68337660491102,289.372434138809,0
1,85.8794707299552,190.32645577113547,94.10603832020604,0
17,115.92444401479298,239.16481230934124,299.38730644765326,0
1,0.0,0.0,112.89776169066202,1
5,115.98314250063777,200.0240485853546,187.26453317828867,0
5,61.21840029441982,211.67247336572171,171.06361996662315,0
1,138.95752409646445,269.19219838549725,111.7936304982126,0
5,104.49876342341355,241.08226746444583,197.39516453236615,0
17,114.39691958693915,283.90464528468704,297.80847822216367,0
1,99.25381991228261,250.32459161319815,106.41157725272959,0
5,93.93394968933453,194.20167466674377,201.4870058300836,0
5,104.74801809857708,314.9650881219484,212.96591605611488,0
5,109.77502068838582,267.1498906392816,188.20222792430675,0
1,76.79382513685124,184.42247590071605,102.34069645058244,0
17,145.7671272670821,245.49292200268755,262.5439447311072,0
17,0.0,0.0,289.4625899815044,1
5,111.22134986976647,324.05824694505634,230.49444068631894,0
1,90.5491773762072,236.51009644184262,107.75021799594376,0
17,84.5520372768379,132.76092021850772,279.86120283203957,0
5,107.8344614044067,313.7120629210011,196.3586189521126,0
1,98.80898096265356,370.54148585434336,94.26055775967475,0
5,129.026004764074,285.0549494369167,208.33951243039922,0
1,135.4798497732799,268.52654072673255,131.86714422929734,0
5,92.83711571448859,202.49830132250077,187.76974112467173,0
5,88.29608320455304,282.08087692363233,217.8154169792345,0
5,126.01785540232765,258.20482433744576,173.09238315080418,0
17,95.63239456262158,194.19754235829663,296.09078661978,0
1,94.21559442373679,324.0760220292009,102.2046981287193,0
17,84.52309135731235,152.9629940248522,264.49931692366283,0
1,85.11466819677045,279.63690798532974,82.35707297472683,0
1,111.10772527147645,361.8287448794656,116.91538126644356,0
5,119.23841342670795,151.90188255937352,216.34346360034056,0
17,66.49366631708729,279.96290921844985,313.52629909822946,0
17,134.2645077256488,294.3017096975151,300.3353991526538,0
1,135.18422511332818,307.7745381086754,81.45157890099233,0
5,111.71762594446041,236.5848978805572,210.67215321140858,0
17,109.63962693531636,177.68317017493192,330.8945535685142,0
17,0.0,0.0,314.73563860337816,1
5,101.16141952640021,180.37707084809722,186.57422210617605,0
5,105.29609561787461,168.1619749647527,159.70843635008478,0
17,89.73622881489005,196.67980463310147,308.0128756220526,0
17,101.20501885337475,283.3809997634399,325.58163235679376,0
5,77.52317487181644,253.59710909679535,157.94404621807573,0
5,91.70136262244097,268.5242982991327,195.12180830845062,0
5,74.16798380219396,279.33483995395494,207.24612072606735,1
5,89.28601373928308,351.5591542542849,214.0937451068426,0
5,95.94943768752042,232.05180377099646,210.97734010637203,0
5,108.34386975526029,295.63258771661754,236.4499442622828,1
5,86.07163494694333,310.0908927347611,223.67290824294656,0
5,93.89588595980588,298.49374543404844,165.16751565341707,0
17,117.35687081125404,245.54984833930416,327.08255129998963,0
5,99.20465842888176,289.52324014956685,189.32354896154473,0
5,76.58837099173364,136.52629914002088,236.6573586163731,0
5,124.06384718616667,211.02080297079237,189.06819521319318,0
17,119.12305216428118,251.63082176674533,290.4137288966501,0
1,91.77386010767196,227.12955772828795,40.94026461913422,0
17,0.0,0.0,285.88627765616184,1
1,74.51706035886278,209.12115525152876,86.5714139222372,0
5,97.92879985083967,335.5797576541762,227.26466062020884,0
5,101.68136763614294,231.60464886299584,167.7212722123905,0
17,61.787667014255916,197.6356968324135,268.6410008032984,0
5,115.87152614542248,314.0009709379613,203.11410298334044,0
5,87.32729151391402,320.9541683211907,177.08978761389847,0
1,88.85343717435559,220.7364270409412,105.60861039344759,0
17,113.21248497764948,237.29198119170235,291.4321616218541,0
17,108.73258947222789,265.629633069561,285.8885058840927,1
1,85.38738386931806,231.67056955234173,71.95233406733598,1
1,110.20649929786288,246.78013062385054,118.5889597990915,0
17,109.19458559513835,246.75071926922027,284.32629348108117,0
1,101.51726111003123,219.51984239094799,90.05425627862691,0
5,125.75071875008805,239.3868005049243,212.9475562574221,0
17,84.68185508637423,316.05663759151844,305.4006326704235,0
17,107.07174273889365,338.7697700539468,282.4946999042769,0
1,110.68940918085406,255.4520808774042,99.92559141885364,0
1,91.7158231148714,285.86849636813486,104.4967287653651,0
5,100.14387702244382,281.5169277040915,202.4673072543144,1
17,109.4890544206628,241.3256671876032,342.87352536733533,0
1,105.52346778333592,223.34090464025402,110.54370031357577,0
17,65.9888517388944,182.44465837406472,307.489255995689,0
1,106.72937430566506,265.86765784977314,103.95531187108179,0
17,119.07495419438624,158.89893796639154,285.6787873055275,0
5,88.73962067988955,142.57108685172656,184.42131401108065,0
5,117.67884227487815,307.71435586399105,219.2979289103932,0
17,85.03926816336603,172.4049106645437,336.2499083161721,0
1,76.5238776183472,280.2569419410232,109.97978592563993,1
5,73.78656527021471,212.7769123282055,201.93452663588005,0
1,111.73845737757824,249.88118763057528,133.73777394367372,0
17,111.94919475980343,254.8627392521861,303.70604867228116,0
5,132.5917388197628,186.53198957142365,195.50522604421133,0
5,112.50982498658786,199.65738790947447,170.23731500529232,0
17,109.81974862406825,162.26458849008142,292.60800472082013,0
1,134.2053548945551,237.9830614327428,119.46805535396318,0
5,103.62726661951805,243.9246590472014,216.87724732969522,0
5,122.41204600021311,389.9266997053104,179.02370833951647,0
5,110.05576722657797,215.58073054042353,165.82925995794173,0
17,130.2082629011387,253.8037258735826,288.3884381881045,0
17,84.79201279139421,247.99207678255385,301.54228251923377,0
5,96.17695546063086,273.162839240695,193.69439897714952,0
17,0.0,0.0,316.06543497267654,1
17,124.48152068948639,200.45316359567553,315.37968736440104,0
17,73.43935011008213,184.17989986983577,297.2771734770499,0
1,88.55152542636041,248.07312313487378,103.87681848999524,0
1,74.4652434106268,291.955445733659,140.58226694958194,0
5,79.30458851883128,191.59215830360432,210.80519120819037,0
1,108.61786746285512,285.5964325329262,117.73904295829573,0
1,76.18183796306519,216.50555241267247,92.85330878829366,0
5,82.59135665669973,290.8307647601573,211.76161630699414,0
1,119.00242235060895,211.00770142001699,120.2408207579794,0
5,91.19271846327057,295.7386663936655,193.74040251252828,0
1,109.58456713315536,220.26832183271796,127.11039568258997,0
5,116.66450152046393,235.96042679281192,189.8650358908043,1
1,74.01895270643661,213.72127404873345,98.94819667456063,0
17,55.013781947353415,172.65633132118228,302.99118246813026,0
17,103.38635164449613,261.824626823665,292.79038727754755,0
17,85.29779178556099,266.8082362842577,327.86959757834273,0
17,126.32169331695724,278.79513576081604,307.5586376012369,0
5,114.55992901254422,209.17625964744627,195.0170981616564,0
17,106.6685305523304,217.43288563705616,309.3413517386878,0
1,138.85805532076427,251.70797937452974,86.90788145573212,0
5,117.74647327569053,320.8816909670594,191.62069365252765,0
5,104.37848998631164,278.36538148804846,236.47132995620302,0
5,91.14741029015386,255.15073198818715,216.9044605424308,0
1,100.02040936377229,286.8309757321787,81.37339864406869,0
1,93.27756134471541,218.6118577449287,110.35241556121532,0
1,92.36520308370696,232.2423762832508,111.50422766089159,0
17,94.726713994437,131.73455741146864,334.86673644346905,0
5,127.85063823348554,285.6807926712575,184.24493100842543,0
5,105.94526336245038,267.0693395312236,185.73708666304805,0
1,106.22760185538448,264.81991185620734,106.09849881698224,0
17,0.0,0.0,336.6934751141366,1
5,111.51493898471504,166.42930068210973,193.5480999496785,0
1,80.22692338261504,282.3201629718261,65.04801421535817,0
5,108.18811719900881,335.116856775984,216.63821087171883,0
5,101.5126018253664,288.6441412318628,183.13911266253515,0
5,124.28872024577677,236.2092622685351,175.09864215862518,1
17,83.86595868475189,270.1534368717766,294.9126380045926,0
5,123.99371457146636,238.10430899499764,192.9996952578612,0
5,99.92927991273274,262.0460276052184,173.48494876151707,0
17,117.78643949186588,216.7387522646085,318.5602849653941,1
1,101.043867666092,295.2673944482743,115.7915366995538,0
17,115.05445528077036,303.98668989725843,313.29406050117433,1
17,107.17419432320854,201.00483089735926,262.02692702940516,0
17,73.49555390529542,294.4478829149555,260.7534745181767,0
1,107.33148631965975,183.20970867656206,106.0502894272539,1
17,102.88984421194984,237.98545608729873,320.12731407560784,0
17,0.0,0.0,295.4397166656983,1
17,90.67343487663321,242.4094901889066,283.74221874264657,0
17,122.03494633533066,230.36837203090485,298.67688075048807,0
1,82.68468626667823,271.15453892419697,86.7166781643754,0
1,139.81111395252196,194.31036924581198,124.06095435821766,0
17,118.22118905691548,307.1303803845127,291.03238391002986,1
1,125.68266839598444,226.90667729629075,96.08429509269372,0
17,108.72185204265307,159.02238505455156,309.68695101281116,0
17,115.47520380084035,212.8994969872306,315.99596500621504,0
1,90.58498993169542,325.4437211404985,113.18016714096335,0
1,103.84653415332451,241.4435091996161,110.56950607747923,0
17,102.46595714272661,289.81365651322716,288.50544851630457,0
17,64.30447593392468,280.50020568834475,283.18291586530574,0
17,82.29973661140191,277.01173621658575,339.014099596786,0
1,80.5243017497519,262.61533666350095,66.9595233505767,0
1,110.32246278381274,237.3949722175565,67.03770714431944,0
17,76.12777783499361,177.70487347010857,308.5872451435375,0
5,94.7329167367229,246.28000360794252,200.20261276252498,0
17,115.43353660034447,256.6236746048148,315.0355346232504,0
5,119.68052794247599,276.2902715755903,218.20218620609046,0
17,75.90053495852993,217.65579152085542,287.22249525066275,0
1,62.596402605239874,274.45263450439694,104.98608553820267,0
17,57.8615274772217,248.85123260053996,292.4779709251171,0
17,91.94816562135149,259.35109205480353,287.36245700367806,0
17,95.508047639376,173.0141577339509,311.7446221667476,0
17,99.33235015751038,209.63286919085056,312.1319576857726,0
5,69.68303832739637,209.14909858024544,205.76334380280267,0
17,0.0,0.0,282.8583385457794,1
17,114.59990804504545,268.13347231966657,280.21511407481285,0
5,120.10639446679464,180.36100010856393,195.1624846035987,0
5,96.7701584172298,269.12657201415414,173.2278754864542,1
1,76.03931884936922,256.0201994757117,102.3689716497653,0
5,84.99780460288189,148.7749528182345,194.81491016487576,0
17,108.79460298066923,245.58552437872407,301.3514995194742,0
5,0.0,0.0,249.0244431981632,1
1,101.65223524715637,317.25593376166455,93.37269949087977,0
1,101.94824636569727,224.51694338456386,95.05795839764053,0
5,82.70936024488852,207.37224647865014,194.53289783106686,0
17,0.0,0.0,287.2687369323973,1
17,67.79949902513343,347.5961667290039,280.71224886002324,0
17,99.05038543515425,278.32293338341094,313.5460772535646,0
1,0.0,0.0,106.10021382597942,1
5,93.06686773655727,362.74750024019386,219.7190941220676,0
5,83.77660650098699,307.73722235297066,212.72213478036156,0
17,120.21901011430592,234.3955354410989,307.80626807686275,0
17,101.59179398676245,299.093671257661,327.754866947334,0
17,76.12785776903644,219.69529779207602,301.0885129231101,0
5,0.0,0.0,200.95945279561667,1
1,71.24104378341922,230.21952488949256,88.27333015158318,0
1,119.74779066045792,242.7177650335494,90.84575074331396,0
1,71.4709685401115,261.3584545015031,72.51179050030257,0
17,95.1065212488654,262.5497074342403,267.93561252903464,0
17,100.66307041409588,287.2838624038549,338.8801120177484,0
5,86.82570144812539,112.48169288161915,181.66226654773683,0
1,102.67958080232202,211.73890376348692,148.48411655422368,0
1,100.41398431397161,217.0611499439411,122.36578594747348,1
1,81.66692448597843,187.38880843844777,115.93847455801308,0
1,110.65615891719949,261.2116595045888,68.24535912171758,0
1,102.57077600383106,155.36940483354348,87.61527092300219,1
17,57.82087711746669,280.4122817460445,268.51123474877414,0
5,85.17751212818602,284.2874481184926,172.934572012534,0
17,78.4658353466979,151.65739214891076,289.0497506492024,0
1,111.41726022611701,223.45712065870103,95.1627025320663,0
17,90.35556907535182,272.4875691366021,268.33507456672595,0
1,94.44062665878076,200.4299205142926,61.87944855677462,0
1,117.44009284504278,235.83828445370077,70.16585914506416,0
1,68.16824408591448,269.03219397932094,81.81482564291517,0
5,104.61653676869972,282.7331342334603,190.29194830224446,0
17,97.84627982254614,252.06407397799848,330.7720479497689,1
1,77.02700871833625,282.2175298919843,118.34222209806981,0
5,103.03181419628812,219.11531872841505,183.2924501045007,0
5,113.40630912530264,244.04910428338894,190.50534312128508,0
17,60.96748408983953,224.61804955433482,306.4386492211852,0
17,119.92004799126202,284.9650516511041,276.03064585754584,1
5,126.69665247395639,235.2220983783143,205.2182010846069,0
17,81.031925279001,289.2168529568963,306.43899965020205,0
5,119.47704676745239,223.47483988490728,195.0236274439184,1
5,121.04160643842594,239.0531448142766,211.3061984041137,0
17,112.67543934383632,192.41648439491024,286.02073511415375,0
17,130.74170403663967,271.05695755791083,290.4123397328194,1
5,87.50354538932474,258.48156683616287,165.71540064875612,1
1,97.37873238765265,305.1438145292044,102.19609661571702,0
17,113.65269636413544,207.93658892317646,334.22962501063785,0
1,54.42375993224121,360.7294623702753,132.05329919513412,0
1,0.0,0.0,53.025911992110764,1
5,98.51281704787084,290.3182250715484,191.91375504474692,0
1,0.0,0.0,129.721341009503,1
5,146.52668852049646,324.0688526783549,160.51625042427736,0
5,63.46150196681469,220.53209581885258,192.26578647731242,0
17,91.64832837756671,369.8647359978634,308.4612869404228,0
17,159.9837966761393,228.4306568646132,314.4519871746961,0
5,104.45496484168625,249.28321439894853,245.14377048592485,0
17,93.54130071552818,229.43795165835797,291.70185021702974,0
1,89.07210052757878,293.3726253491526,118.96329110215464,0
5,89.91629642349048,215.9480652599874,169.91402360641587,0
5,65.36259088698154,244.1385318347908,194.65988261263738,0
17,102.29519584304613,231.35083346517655,322.95114224601457,0
1,111.55692928793215,240.74701924089786,114.15458436970374,0
17,0.0,0.0,284.43669279330175,1
1,104.89825840964181,284.81601555259783,97.25099711323236,0
17,104.1788096617362,190.98742623029466,297.3494758104793,0
1,0.0,0.0,107.61778018042978,1
17,100.08402975744102,252.78599703072703,302.3565108044441,0
5,87.37577383766188,188.04662831662054,205.36829704129008,0
1,105.5721831432947,295.62346679168667,89.16297061049158,0
5,100.52282044724973,269.5715480089538,190.88064520353717,0
5,99.57681445218907,216.74639447306325,183.25159154318112,0
1,130.2440661304156,258.72072474904934,130.85882562143598,0
5,95.06171667627449,271.3433034212839,190.32054908886795,0
5,118.0411777924131,221.55355873308838,196.09488591043728,0
1,102.47856960657248,217.27634310666875,90.95000669532035,0
1,105.19736792782469,309.6851755930492,107.67459587796647,0
5,94.1135686683574,292.8337029689631,187.35055789929802,0
5,124.25722114276418,266.56697387819565,194.66236453987614,0
5,108.1179043640435,401.3620064707651,214.77833657108548,0
5,83.2514550148883,230.88661358247802,218.41879168929398,0
1,113.0267276192892,267.0742792804478,105.1283764063717,0
5,95.09886253529655,216.53694283525166,223.3493998944979,0
17,92.32570871337444,222.89573149225964,320.4866026760107,0
1,110.48714827142976,271.979871599234,106.22227636754901,0
1,102.50239824197887,240.51751461353012,138.5337060507867,0
1,111.31730805108124,307.4440434522513,80.72456117244379,0
17,99.8640788050256,238.52120844691137,318.9706439726276,0
1,119.334776770218,222.7527052461317,113.14969120655223,0
1,122.56707752689454,222.2767459853975,111.298527138292,0
1,123.82710081695976,244.8984937672993,114.78483653523585,0
5,134.9363649132644,185.2575723957388,224.84848525181397,0
5,93.80847244486505,168.60209381977864,183.39037191800944,0
17,98.4582554206913,248.41389424058636,299.94457089669606,0
5,77.72014229275848,332.8048425756528,163.07007739532685,0
5,107.93953268775111,372.06592620194056,193.77162698175195,0
5,110.53751295125747,355.3468259912792,162.5386662320788,0
1,103.02915927181613,302.4697075529549,93.50691232369581,0
17,103.97919547875804,202.19852211543457,274.04628325211246,0
5,128.15920596465403,226.47066169462335,210.16185750526225,1
5,83.19788476583163,321.67329184328855,236.3518610164418,0
17,55.94434124241123,284.62525908599764,276.0322354478542,0
5,106.65062390884141,317.2258486000661,221.14938851433322,0
1,106.30022035794478,326.076594788898,62.23111706617159,0
17,88.17375558255064,282.88902169915684,308.6952004046797,0
5,90.50905877399748,227.50167101155472,202.33287870257448,0
